No,	 time,		 sec,	 TPG202 [mbar],	 TPG361_D1 [mbar],	 TPG361_D2 [mbar]
58,	04:15:16,	58,	6.800E-01,	6.080E-01,	5.800E-01
59,	04:15:18,	59,	6.800E-01,	6.100E-01,	5.830E-01
60,	04:15:19,	60,	6.800E-01,	6.130E-01,	5.850E-01
61,	04:15:20,	61,	6.900E-01,	6.150E-01,	5.870E-01
62,	04:15:22,	62,	6.900E-01,	6.170E-01,	5.900E-01
63,	04:15:23,	63,	6.900E-01,	6.200E-01,	5.920E-01
64,	04:15:24,	64,	7.000E-01,	6.230E-01,	5.950E-01
65,	04:15:26,	65,	7.000E-01,	6.250E-01,	5.970E-01
66,	04:15:27,	66,	7.000E-01,	6.270E-01,	5.990E-01
67,	04:15:28,	67,	7.100E-01,	6.300E-01,	6.020E-01
68,	04:15:30,	68,	7.100E-01,	6.320E-01,	6.040E-01
69,	04:15:31,	69,	7.100E-01,	6.340E-01,	6.070E-01
70,	04:15:33,	70,	7.100E-01,	6.360E-01,	6.090E-01
71,	04:15:34,	71,	7.200E-01,	6.390E-01,	6.120E-01
72,	04:15:35,	72,	7.200E-01,	6.410E-01,	6.140E-01
73,	04:15:37,	73,	7.200E-01,	6.430E-01,	6.170E-01
74,	04:15:38,	74,	7.300E-01,	6.460E-01,	6.190E-01
75,	04:15:39,	75,	7.300E-01,	6.490E-01,	6.220E-01
76,	04:15:41,	76,	7.300E-01,	6.510E-01,	6.240E-01
77,	04:15:42,	77,	7.400E-01,	6.530E-01,	6.260E-01
78,	04:15:43,	78,	7.400E-01,	6.550E-01,	6.290E-01
79,	04:15:45,	79,	7.400E-01,	6.580E-01,	6.310E-01
80,	04:15:46,	80,	7.500E-01,	6.600E-01,	6.330E-01
81,	04:15:47,	81,	7.500E-01,	6.630E-01,	6.350E-01
82,	04:15:49,	82,	7.500E-01,	6.660E-01,	6.380E-01
83,	04:15:50,	83,	7.600E-01,	6.680E-01,	6.400E-01
84,	04:15:51,	84,	7.600E-01,	6.700E-01,	6.420E-01
85,	04:15:53,	85,	7.600E-01,	6.730E-01,	6.440E-01
86,	04:15:54,	86,	7.700E-01,	6.750E-01,	6.460E-01
87,	04:15:56,	87,	7.700E-01,	6.770E-01,	6.480E-01
88,	04:15:57,	88,	7.700E-01,	6.790E-01,	6.510E-01
89,	04:15:58,	89,	7.700E-01,	6.810E-01,	6.530E-01
90,	04:15:59,	90,	7.800E-01,	6.840E-01,	6.550E-01
91,	04:16:01,	91,	7.800E-01,	6.870E-01,	6.570E-01
92,	04:16:02,	92,	7.800E-01,	6.890E-01,	6.600E-01
93,	04:16:03,	93,	7.900E-01,	6.910E-01,	6.620E-01
94,	04:16:05,	94,	7.900E-01,	6.940E-01,	6.640E-01
95,	04:16:06,	95,	7.900E-01,	6.960E-01,	6.670E-01
96,	04:16:07,	96,	7.900E-01,	6.980E-01,	6.690E-01
97,	04:16:09,	98,	8.000E-01,	7.010E-01,	6.710E-01
98,	04:16:10,	99,	8.000E-01,	7.040E-01,	6.730E-01
99,	04:16:12,	100,	8.000E-01,	7.060E-01,	6.760E-01
100,	04:16:13,	101,	8.000E-01,	7.090E-01,	6.780E-01
101,	04:16:14,	102,	8.100E-01,	7.110E-01,	6.800E-01
102,	04:16:16,	103,	8.100E-01,	7.130E-01,	6.820E-01
103,	04:16:17,	104,	8.100E-01,	7.150E-01,	6.840E-01
104,	04:16:18,	105,	8.200E-01,	7.180E-01,	6.870E-01
105,	04:16:20,	106,	8.200E-01,	7.200E-01,	6.890E-01
106,	04:16:21,	107,	8.200E-01,	7.230E-01,	6.910E-01
107,	04:16:22,	108,	8.300E-01,	7.250E-01,	6.930E-01
108,	04:16:24,	109,	8.300E-01,	7.280E-01,	6.960E-01
109,	04:16:25,	110,	8.300E-01,	7.310E-01,	6.980E-01
110,	04:16:26,	111,	8.300E-01,	7.330E-01,	7.000E-01
111,	04:16:28,	112,	8.400E-01,	7.360E-01,	7.030E-01
112,	04:16:29,	113,	8.400E-01,	7.380E-01,	7.050E-01
113,	04:16:30,	114,	8.400E-01,	7.400E-01,	7.070E-01
114,	04:16:32,	115,	8.400E-01,	7.430E-01,	7.090E-01
115,	04:16:33,	116,	8.500E-01,	7.460E-01,	7.110E-01
116,	04:16:34,	117,	8.500E-01,	7.480E-01,	7.140E-01
117,	04:16:36,	118,	8.500E-01,	7.510E-01,	7.160E-01
118,	04:16:37,	119,	8.600E-01,	7.530E-01,	7.190E-01
119,	04:16:39,	120,	8.600E-01,	7.550E-01,	7.210E-01
120,	04:16:40,	121,	8.600E-01,	7.580E-01,	7.230E-01
121,	04:16:41,	122,	8.600E-01,	7.600E-01,	7.250E-01
122,	04:16:43,	123,	8.700E-01,	7.630E-01,	7.280E-01
123,	04:16:44,	124,	8.700E-01,	7.650E-01,	7.300E-01
124,	04:16:45,	125,	8.700E-01,	7.690E-01,	7.320E-01
125,	04:16:47,	126,	8.700E-01,	7.710E-01,	7.350E-01
126,	04:16:48,	127,	8.800E-01,	7.740E-01,	7.370E-01
127,	04:16:49,	128,	8.800E-01,	7.760E-01,	7.400E-01
128,	04:16:51,	129,	8.800E-01,	7.790E-01,	7.420E-01
129,	04:16:52,	130,	8.900E-01,	7.810E-01,	7.440E-01
130,	04:16:54,	131,	8.900E-01,	7.840E-01,	7.460E-01
131,	04:16:55,	132,	8.900E-01,	7.870E-01,	7.490E-01
132,	04:16:56,	133,	8.900E-01,	7.890E-01,	7.510E-01
133,	04:16:58,	134,	9.000E-01,	7.920E-01,	7.530E-01
134,	04:16:59,	135,	9.000E-01,	7.940E-01,	7.560E-01
135,	04:17:01,	136,	9.000E-01,	7.970E-01,	7.580E-01
136,	04:17:02,	137,	9.100E-01,	7.990E-01,	7.610E-01
137,	04:17:03,	138,	9.100E-01,	8.020E-01,	7.630E-01
138,	04:17:05,	139,	9.100E-01,	8.040E-01,	7.660E-01
139,	04:17:06,	140,	9.100E-01,	8.060E-01,	7.680E-01
140,	04:17:08,	141,	9.100E-01,	8.080E-01,	7.710E-01
141,	04:17:09,	142,	9.200E-01,	8.110E-01,	7.730E-01
142,	04:17:10,	143,	9.200E-01,	8.140E-01,	7.750E-01
143,	04:17:12,	144,	9.200E-01,	8.170E-01,	7.780E-01
144,	04:17:13,	145,	9.300E-01,	8.190E-01,	7.810E-01
145,	04:17:15,	146,	9.300E-01,	8.220E-01,	7.830E-01
146,	04:17:16,	147,	9.300E-01,	8.240E-01,	7.850E-01
147,	04:17:17,	148,	9.300E-01,	8.260E-01,	7.880E-01
148,	04:17:19,	149,	9.400E-01,	8.290E-01,	7.900E-01
149,	04:17:20,	150,	9.400E-01,	8.310E-01,	7.920E-01
150,	04:17:22,	151,	9.400E-01,	8.340E-01,	7.950E-01
151,	04:17:23,	152,	9.400E-01,	8.370E-01,	7.970E-01
152,	04:17:24,	153,	9.500E-01,	8.400E-01,	8.000E-01
153,	04:17:26,	154,	9.500E-01,	8.420E-01,	8.030E-01
154,	04:17:27,	155,	9.500E-01,	8.440E-01,	8.050E-01
155,	04:17:29,	156,	9.500E-01,	8.470E-01,	8.080E-01
156,	04:17:30,	157,	9.600E-01,	8.490E-01,	8.100E-01
157,	04:17:32,	158,	9.600E-01,	8.520E-01,	8.130E-01
158,	04:17:33,	159,	9.600E-01,	8.550E-01,	8.150E-01
159,	04:17:34,	160,	9.600E-01,	8.580E-01,	8.170E-01
160,	04:17:36,	161,	9.700E-01,	8.610E-01,	8.200E-01
161,	04:17:37,	163,	9.700E-01,	8.620E-01,	8.220E-01
162,	04:17:38,	164,	9.700E-01,	8.650E-01,	8.240E-01
163,	04:17:40,	165,	9.700E-01,	8.680E-01,	8.270E-01
164,	04:17:41,	166,	9.800E-01,	8.700E-01,	8.290E-01
165,	04:17:43,	167,	9.800E-01,	8.730E-01,	8.310E-01
166,	04:17:44,	168,	9.800E-01,	8.760E-01,	8.340E-01
167,	04:17:45,	169,	9.800E-01,	8.790E-01,	8.360E-01
168,	04:17:47,	170,	9.800E-01,	8.810E-01,	8.390E-01
169,	04:17:48,	171,	9.900E-01,	8.830E-01,	8.420E-01
170,	04:17:50,	172,	9.900E-01,	8.870E-01,	8.440E-01
171,	04:17:51,	173,	9.900E-01,	8.890E-01,	8.460E-01
172,	04:17:53,	174,	9.900E-01,	8.900E-01,	8.480E-01
173,	04:17:54,	175,	1.000E+00,	8.930E-01,	8.510E-01
174,	04:17:55,	176,	1.000E+00,	8.960E-01,	8.530E-01
175,	04:17:57,	177,	1.000E+00,	8.980E-01,	8.560E-01
176,	04:17:58,	178,	1.000E+00,	9.000E-01,	8.580E-01
177,	04:18:00,	179,	1.000E+00,	9.040E-01,	8.610E-01
178,	04:18:01,	180,	1.000E+00,	9.060E-01,	8.630E-01
179,	04:18:03,	181,	1.000E+00,	9.090E-01,	8.650E-01
180,	04:18:04,	182,	1.000E+00,	9.120E-01,	8.680E-01
181,	04:18:05,	183,	1.000E+00,	9.150E-01,	8.710E-01
182,	04:18:07,	184,	1.000E+00,	9.170E-01,	8.730E-01
183,	04:18:08,	185,	1.000E+00,	9.200E-01,	8.760E-01
184,	04:18:10,	186,	1.000E+00,	9.230E-01,	8.780E-01
185,	04:18:11,	187,	1.000E+00,	9.250E-01,	8.810E-01
186,	04:18:12,	188,	1.000E+00,	9.280E-01,	8.830E-01
187,	04:18:14,	189,	1.000E+00,	9.300E-01,	8.860E-01
188,	04:18:15,	190,	1.000E+00,	9.330E-01,	8.880E-01
189,	04:18:17,	191,	1.100E+00,	9.350E-01,	8.900E-01
190,	04:18:18,	192,	1.100E+00,	9.390E-01,	8.930E-01
191,	04:18:20,	193,	1.100E+00,	9.400E-01,	8.950E-01
192,	04:18:21,	194,	1.100E+00,	9.430E-01,	8.980E-01
193,	04:18:22,	195,	1.100E+00,	9.460E-01,	9.010E-01
194,	04:18:24,	196,	1.100E+00,	9.490E-01,	9.030E-01
195,	04:18:25,	197,	1.100E+00,	9.530E-01,	9.060E-01
196,	04:18:27,	198,	1.100E+00,	9.540E-01,	9.090E-01
197,	04:18:28,	199,	1.100E+00,	9.570E-01,	9.110E-01
198,	04:18:30,	200,	1.100E+00,	9.600E-01,	9.140E-01
199,	04:18:31,	201,	1.100E+00,	9.620E-01,	9.160E-01
200,	04:18:33,	202,	1.100E+00,	9.660E-01,	9.190E-01
201,	04:18:34,	203,	1.100E+00,	9.680E-01,	9.220E-01
