No,	 time,		 sec,	 TPG202 [mbar],	 TPG361_D1 [mbar],	 TPG361_D2 [mbar]
61,	01:29:36,	61,	1.800E-02,	5.450E-06,	2.290E-05
62,	01:29:37,	62,	1.800E-02,	5.410E-06,	2.270E-05
63,	01:29:39,	63,	1.800E-02,	5.370E-06,	2.260E-05
64,	01:29:40,	64,	1.800E-02,	5.330E-06,	2.240E-05
65,	01:29:41,	65,	1.800E-02,	5.290E-06,	2.230E-05
66,	01:29:43,	66,	1.800E-02,	5.260E-06,	2.220E-05
67,	01:29:44,	67,	1.800E-02,	5.220E-06,	2.210E-05
68,	01:29:46,	68,	1.800E-02,	5.440E-06,	2.200E-05
69,	01:29:47,	69,	1.800E-02,	5.350E-06,	2.190E-05
70,	01:29:48,	70,	1.800E-02,	5.310E-06,	2.170E-05
71,	01:29:50,	71,	1.800E-02,	5.280E-06,	2.160E-05
72,	01:29:51,	72,	1.900E-02,	5.190E-06,	2.150E-05
73,	01:29:52,	73,	1.800E-02,	5.150E-06,	2.140E-05
74,	01:29:54,	74,	1.800E-02,	5.100E-06,	2.130E-05
75,	01:29:55,	75,	1.800E-02,	5.110E-06,	2.110E-05
76,	01:29:56,	76,	1.800E-02,	5.140E-06,	2.110E-05
77,	01:29:58,	77,	1.800E-02,	5.060E-06,	2.100E-05
78,	01:29:59,	78,	1.800E-02,	5.010E-06,	2.080E-05
79,	01:30:00,	79,	1.700E-02,	4.990E-06,	2.070E-05
80,	01:30:02,	80,	1.700E-02,	4.950E-06,	2.040E-05
81,	01:30:03,	81,	1.700E-02,	4.930E-06,	2.030E-05
82,	01:30:04,	82,	1.700E-02,	4.890E-06,	2.020E-05
83,	01:30:06,	83,	1.700E-02,	4.880E-06,	2.010E-05
84,	01:30:07,	84,	1.700E-02,	4.910E-06,	2.000E-05
85,	01:30:08,	85,	1.700E-02,	4.870E-06,	2.000E-05
86,	01:30:10,	86,	1.700E-02,	4.820E-06,	1.990E-05
87,	01:30:11,	87,	1.700E-02,	4.790E-06,	1.980E-05
88,	01:30:12,	88,	1.700E-02,	4.790E-06,	1.970E-05
89,	01:30:14,	89,	1.700E-02,	4.760E-06,	1.960E-05
90,	01:30:15,	90,	1.700E-02,	4.740E-06,	1.960E-05
91,	01:30:16,	91,	1.700E-02,	4.720E-06,	1.950E-05
92,	01:30:18,	92,	1.700E-02,	4.700E-06,	1.940E-05
93,	01:30:19,	93,	1.700E-02,	4.710E-06,	1.940E-05
94,	01:30:20,	94,	1.700E-02,	4.670E-06,	1.930E-05
95,	01:30:22,	95,	1.700E-02,	4.670E-06,	1.920E-05
96,	01:30:23,	96,	1.700E-02,	4.640E-06,	1.920E-05
97,	01:30:24,	98,	1.700E-02,	4.620E-06,	1.910E-05
98,	01:30:26,	99,	1.700E-02,	4.610E-06,	1.910E-05
99,	01:30:27,	100,	1.700E-02,	4.590E-06,	1.900E-05
100,	01:30:29,	101,	1.700E-02,	4.590E-06,	1.890E-05
101,	01:30:30,	102,	1.700E-02,	4.570E-06,	1.890E-05
102,	01:30:31,	103,	1.700E-02,	4.550E-06,	1.880E-05
103,	01:30:33,	104,	1.700E-02,	4.540E-06,	1.880E-05
104,	01:30:34,	105,	1.700E-02,	4.520E-06,	1.870E-05
105,	01:30:35,	106,	1.700E-02,	4.510E-06,	1.860E-05
106,	01:30:37,	107,	1.700E-02,	4.500E-06,	1.860E-05
107,	01:30:38,	108,	1.700E-02,	4.480E-06,	1.850E-05
108,	01:30:39,	109,	1.700E-02,	4.470E-06,	1.850E-05
109,	01:30:41,	110,	1.700E-02,	4.460E-06,	1.850E-05
110,	01:30:42,	111,	1.700E-02,	4.460E-06,	1.840E-05
111,	01:30:43,	112,	1.700E-02,	4.440E-06,	1.840E-05
112,	01:30:45,	113,	1.700E-02,	4.440E-06,	1.830E-05
113,	01:30:46,	114,	1.700E-02,	4.420E-06,	1.820E-05
114,	01:30:48,	115,	1.700E-02,	4.410E-06,	1.820E-05
115,	01:30:49,	116,	1.900E-02,	4.400E-06,	1.810E-05
116,	01:30:50,	117,	1.700E-02,	4.390E-06,	1.810E-05
117,	01:30:52,	118,	1.700E-02,	4.380E-06,	1.810E-05
118,	01:30:53,	119,	1.700E-02,	4.360E-06,	1.800E-05
119,	01:30:54,	120,	1.700E-02,	4.350E-06,	1.800E-05
120,	01:30:56,	121,	1.700E-02,	4.330E-06,	1.790E-05
121,	01:30:57,	122,	1.700E-02,	4.320E-06,	1.790E-05
122,	01:30:59,	123,	1.700E-02,	4.310E-06,	1.780E-05
123,	01:31:00,	124,	1.700E-02,	4.300E-06,	1.780E-05
124,	01:31:01,	125,	1.700E-02,	4.290E-06,	1.780E-05
