No,	 time,		 sec,	 TPG202 [mbar],	 TPG361_D1 [mbar],	 TPG361_D2 [mbar]
137,	04:36:55,	138,	4.910E+01,	4.760E+01,	4.410E+01
138,	04:36:57,	139,	4.950E+01,	4.810E+01,	4.440E+01
139,	04:36:58,	140,	4.970E+01,	4.840E+01,	4.480E+01
140,	04:37:00,	141,	4.990E+01,	4.850E+01,	4.520E+01
141,	04:37:01,	142,	5.030E+01,	4.890E+01,	4.540E+01
142,	04:37:02,	143,	5.060E+01,	4.920E+01,	4.570E+01
143,	04:37:04,	144,	5.080E+01,	4.950E+01,	4.620E+01
144,	04:37:05,	145,	5.120E+01,	5.000E+01,	4.650E+01
145,	04:37:06,	146,	5.150E+01,	5.030E+01,	4.680E+01
146,	04:37:08,	147,	5.190E+01,	5.040E+01,	4.710E+01
147,	04:37:09,	148,	5.230E+01,	5.080E+01,	4.750E+01
148,	04:37:10,	149,	5.250E+01,	5.110E+01,	4.790E+01
149,	04:37:12,	150,	5.300E+01,	5.160E+01,	4.820E+01
150,	04:37:13,	151,	5.310E+01,	5.180E+01,	4.840E+01
151,	04:37:15,	152,	5.330E+01,	5.200E+01,	4.880E+01
152,	04:37:16,	153,	5.380E+01,	5.230E+01,	4.910E+01
153,	04:37:17,	154,	5.410E+01,	5.270E+01,	4.940E+01
154,	04:37:19,	155,	5.450E+01,	5.310E+01,	4.970E+01
155,	04:37:20,	156,	5.470E+01,	5.340E+01,	5.010E+01
156,	04:37:22,	157,	5.520E+01,	5.360E+01,	5.050E+01
157,	04:37:23,	158,	5.530E+01,	5.370E+01,	5.080E+01
158,	04:37:25,	159,	5.550E+01,	5.420E+01,	5.110E+01
