No,	 time,		 sec,	 TPG202 [mbar],	 TPG361_D1 [mbar],	 TPG361_D2 [mbar]
86,	05:13:46,	86,	4.156E+02,	9.200E+02,	8.440E+02
87,	05:13:47,	87,	4.188E+02,	9.540E+02,	8.500E+02
88,	05:13:48,	88,	4.248E+02,	9.640E+02,	8.830E+02
89,	05:13:50,	89,	4.278E+02,	9.780E+02,	8.900E+02
90,	05:13:51,	90,	4.307E+02,	9.980E+02,	9.120E+02
91,	05:13:52,	91,	4.367E+02,	9.990E+02,	9.220E+02
92,	05:13:54,	92,	4.396E+02,	1.000E+03,	9.380E+02
93,	05:13:55,	93,	4.427E+02,	9.990E+02,	9.300E+02
94,	05:13:56,	94,	4.486E+02,	9.990E+02,	9.600E+02
95,	05:13:58,	95,	4.515E+02,	9.990E+02,	9.610E+02
96,	05:13:59,	96,	4.543E+02,	9.990E+02,	9.740E+02
97,	05:14:00,	98,	4.603E+02,	1.000E+03,	9.910E+02
98,	05:14:02,	99,	4.633E+02,	9.980E+02,	9.990E+02
99,	05:14:03,	100,	4.662E+02,	9.990E+02,	1.000E+03
100,	05:14:04,	101,	4.722E+02,	9.990E+02,	1.000E+03
101,	05:14:06,	102,	4.752E+02,	9.980E+02,	1.000E+03
102,	05:14:07,	103,	4.780E+02,	9.980E+02,	1.000E+03
103,	05:14:08,	104,	4.839E+02,	1.000E+03,	1.000E+03
104,	05:14:10,	105,	4.868E+02,	9.990E+02,	1.000E+03
105,	05:14:11,	106,	4.898E+02,	9.990E+02,	1.000E+03
106,	05:14:12,	107,	4.956E+02,	9.990E+02,	1.000E+03
107,	05:14:14,	108,	4.986E+02,	9.990E+02,	1.000E+03
108,	05:14:15,	109,	5.014E+02,	9.990E+02,	1.000E+03
109,	05:14:16,	110,	5.073E+02,	9.990E+02,	1.000E+03
110,	05:14:18,	111,	5.101E+02,	1.000E+03,	1.000E+03
111,	05:14:19,	112,	5.131E+02,	1.000E+03,	1.000E+03
112,	05:14:20,	113,	5.189E+02,	9.990E+02,	1.000E+03
113,	05:14:22,	114,	5.219E+02,	9.990E+02,	1.000E+03
114,	05:14:23,	115,	5.276E+02,	9.990E+02,	1.000E+03
115,	05:14:24,	116,	5.306E+02,	9.990E+02,	1.000E+03
116,	05:14:26,	117,	5.333E+02,	1.000E+03,	1.000E+03
117,	05:14:27,	118,	5.392E+02,	9.990E+02,	1.000E+03
118,	05:14:29,	119,	5.420E+02,	9.990E+02,	1.000E+03
119,	05:14:30,	120,	5.477E+02,	9.990E+02,	1.000E+03
120,	05:14:31,	121,	5.505E+02,	9.980E+02,	1.000E+03
121,	05:14:33,	122,	5.535E+02,	1.000E+03,	1.000E+03
122,	05:14:34,	123,	5.591E+02,	1.000E+03,	1.000E+03
123,	05:14:36,	124,	5.619E+02,	9.990E+02,	1.000E+03
124,	05:14:37,	125,	5.648E+02,	9.980E+02,	1.000E+03
125,	05:14:38,	126,	5.705E+02,	9.990E+02,	1.000E+03
126,	05:14:40,	127,	5.734E+02,	9.990E+02,	1.000E+03
127,	05:14:41,	128,	5.762E+02,	9.990E+02,	1.000E+03
128,	05:14:42,	129,	5.819E+02,	1.000E+03,	1.000E+03
129,	05:14:44,	130,	5.846E+02,	1.000E+03,	1.000E+03
130,	05:14:45,	131,	5.903E+02,	9.990E+02,	1.000E+03
131,	05:14:47,	132,	5.930E+02,	9.990E+02,	1.000E+03
132,	05:14:48,	133,	5.959E+02,	9.990E+02,	1.000E+03
133,	05:14:49,	134,	6.014E+02,	9.980E+02,	1.000E+03
134,	05:14:51,	135,	6.042E+02,	9.990E+02,	1.000E+03
135,	05:14:52,	136,	6.096E+02,	9.990E+02,	1.000E+03
136,	05:14:54,	137,	6.124E+02,	9.990E+02,	1.000E+03
137,	05:14:55,	138,	6.151E+02,	9.990E+02,	1.000E+03
138,	05:14:56,	139,	6.207E+02,	9.990E+02,	1.000E+03
139,	05:14:58,	140,	6.234E+02,	9.990E+02,	1.000E+03
140,	05:14:59,	141,	6.290E+02,	9.990E+02,	1.000E+03
141,	05:15:00,	142,	6.316E+02,	9.990E+02,	1.000E+03
142,	05:15:02,	143,	6.343E+02,	9.990E+02,	1.000E+03
143,	05:15:03,	144,	6.397E+02,	9.990E+02,	1.000E+03
144,	05:15:05,	145,	6.425E+02,	1.000E+03,	1.000E+03
145,	05:15:06,	146,	6.478E+02,	9.990E+02,	1.000E+03
146,	05:15:07,	147,	6.504E+02,	9.990E+02,	1.000E+03
147,	05:15:09,	148,	6.531E+02,	1.000E+03,	1.000E+03
148,	05:15:10,	149,	6.584E+02,	9.990E+02,	1.000E+03
149,	05:15:12,	150,	6.612E+02,	9.990E+02,	1.000E+03
150,	05:15:13,	151,	6.636E+02,	9.990E+02,	1.000E+03
151,	05:15:14,	152,	6.689E+02,	9.990E+02,	1.000E+03
152,	05:15:16,	153,	6.716E+02,	9.980E+02,	1.000E+03
153,	05:15:17,	154,	6.768E+02,	1.000E+03,	1.000E+03
154,	05:15:19,	155,	6.795E+02,	9.990E+02,	1.000E+03
155,	05:15:20,	156,	6.847E+02,	9.990E+02,	1.000E+03
156,	05:15:21,	157,	6.872E+02,	9.990E+02,	1.000E+03
157,	05:15:23,	158,	6.898E+02,	9.990E+02,	1.000E+03
158,	05:15:24,	159,	6.949E+02,	1.000E+03,	1.000E+03
159,	05:15:26,	160,	6.974E+02,	9.990E+02,	1.000E+03
160,	05:15:27,	161,	7.026E+02,	9.990E+02,	1.000E+03
161,	05:15:28,	163,	7.050E+02,	9.990E+02,	1.000E+03
162,	05:15:30,	164,	7.076E+02,	1.000E+03,	1.000E+03
163,	05:15:31,	165,	7.126E+02,	9.990E+02,	1.000E+03
164,	05:15:33,	166,	7.150E+02,	9.980E+02,	1.000E+03
165,	05:15:34,	167,	7.200E+02,	9.990E+02,	1.000E+03
166,	05:15:36,	168,	7.225E+02,	9.990E+02,	1.000E+03
167,	05:15:37,	169,	7.250E+02,	9.990E+02,	1.000E+03
168,	05:15:38,	170,	7.299E+02,	1.000E+03,	1.000E+03
169,	05:15:40,	171,	7.324E+02,	9.990E+02,	1.000E+03
170,	05:15:41,	172,	7.372E+02,	1.000E+03,	1.000E+03
171,	05:15:43,	173,	7.395E+02,	9.990E+02,	1.000E+03
172,	05:15:44,	174,	7.444E+02,	1.000E+03,	1.000E+03
173,	05:15:45,	175,	7.467E+02,	9.990E+02,	1.000E+03
174,	05:15:47,	176,	7.491E+02,	9.990E+02,	1.000E+03
175,	05:15:48,	177,	7.539E+02,	9.990E+02,	1.000E+03
176,	05:15:50,	178,	7.562E+02,	9.990E+02,	1.000E+03
177,	05:15:51,	179,	7.610E+02,	1.000E+03,	1.000E+03
178,	05:15:52,	180,	7.631E+02,	9.990E+02,	1.000E+03
179,	05:15:54,	181,	7.655E+02,	9.980E+02,	1.000E+03
180,	05:15:55,	182,	7.701E+02,	9.990E+02,	1.000E+03
181,	05:15:57,	183,	7.723E+02,	9.990E+02,	1.000E+03
182,	05:15:58,	184,	7.769E+02,	9.980E+02,	1.000E+03
183,	05:15:59,	185,	7.792E+02,	9.990E+02,	1.000E+03
184,	05:16:01,	186,	7.814E+02,	9.990E+02,	1.000E+03
185,	05:16:02,	187,	7.860E+02,	9.990E+02,	1.000E+03
186,	05:16:04,	188,	7.882E+02,	9.990E+02,	1.000E+03
187,	05:16:05,	189,	7.927E+02,	9.980E+02,	1.000E+03
188,	05:16:07,	190,	7.948E+02,	9.990E+02,	1.000E+03
189,	05:16:08,	191,	7.970E+02,	9.990E+02,	1.000E+03
190,	05:16:09,	192,	8.012E+02,	1.000E+03,	1.000E+03
191,	05:16:11,	193,	8.034E+02,	9.990E+02,	1.000E+03
192,	05:16:12,	194,	8.077E+02,	1.000E+03,	1.000E+03
193,	05:16:14,	195,	8.098E+02,	9.990E+02,	1.000E+03
194,	05:16:15,	196,	8.140E+02,	9.990E+02,	1.000E+03
195,	05:16:17,	197,	8.161E+02,	9.990E+02,	1.000E+03
196,	05:16:18,	198,	8.203E+02,	9.990E+02,	1.000E+03
197,	05:16:20,	199,	8.224E+02,	9.990E+02,	1.000E+03
198,	05:16:21,	200,	8.265E+02,	9.990E+02,	1.000E+03
199,	05:16:22,	201,	8.284E+02,	9.990E+02,	1.000E+03
200,	05:16:24,	202,	8.304E+02,	1.000E+03,	1.000E+03
201,	05:16:25,	203,	8.345E+02,	9.990E+02,	1.000E+03
