#	Zeit (s)	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
470	938.0000	52.82	54.88	53.01	50.87	58.61	56.75	53.90	37.80
471	940.0000	52.66	54.33	52.37	50.66	58.15	56.10	53.52	37.87
472	942.0000	52.49	53.81	51.77	50.44	57.67	55.48	53.13	37.94
473	944.0000	52.32	53.32	51.20	50.22	57.20	54.91	52.72	38.00
474	946.0000	52.13	52.86	50.67	49.98	56.73	54.36	52.30	38.08
475	948.0000	51.94	52.42	50.18	49.74	56.27	53.84	51.89	38.14
476	950.0000	51.74	52.01	49.70	49.50	55.81	53.36	51.47	38.20
477	952.0000	51.54	51.62	49.27	49.26	55.36	52.89	51.06	38.26
478	954.0000	51.33	51.24	48.86	49.00	54.92	52.46	50.66	38.30
479	956.0000	51.12	50.90	48.49	48.75	54.48	52.03	50.28	38.34
480	958.0000	50.92	50.56	48.13	48.51	54.06	51.63	49.91	38.39
481	960.0000	50.72	50.25	47.80	48.26	53.64	51.25	49.55	38.42
482	962.0000	50.53	49.96	47.48	48.01	53.23	50.88	49.19	38.45
483	964.0000	50.33	49.68	47.18	47.77	52.82	50.52	48.84	38.47
484	966.0000	50.14	49.42	46.89	47.53	52.43	50.18	48.50	38.49
485	968.0000	49.94	49.17	46.62	47.30	52.03	49.85	48.18	38.50
486	970.0000	49.74	48.92	46.38	47.07	51.66	49.53	47.86	38.52
487	972.0000	49.54	48.70	46.14	46.86	51.29	49.22	47.55	38.53
488	974.0000	49.34	48.47	45.90	46.64	50.94	48.92	47.25	38.54
489	976.0000	49.14	48.25	45.69	46.44	50.60	48.64	46.95	38.55
490	978.0000	48.95	48.04	45.47	46.23	50.27	48.36	46.66	38.57
491	980.0000	48.76	47.84	45.28	46.02	49.95	48.11	46.39	38.56
492	982.0000	48.57	47.65	45.10	45.81	49.64	47.85	46.13	38.56
493	984.0000	48.39	47.47	44.91	45.60	49.34	47.60	45.89	38.55
494	986.0000	48.21	47.29	44.75	45.40	49.04	47.37	45.66	38.54
495	988.0000	48.03	47.12	44.58	45.21	48.76	47.14	45.42	38.53
496	990.0000	47.85	46.95	44.42	45.02	48.48	46.92	45.19	38.52
497	992.0000	47.67	46.79	44.27	44.84	48.21	46.71	44.97	38.50
498	994.0000	47.50	46.64	44.13	44.66	47.94	46.50	44.78	38.48
499	996.0000	47.33	46.49	43.99	44.48	47.68	46.30	44.57	38.46
500	998.0000	47.16	46.34	43.85	44.30	47.44	46.10	44.37	38.44
501	1000.0000	46.99	46.19	43.71	44.13	47.18	45.91	44.17	38.40
502	1002.0000	46.81	46.05	43.58	43.95	46.94	45.72	43.97	38.37
503	1004.0000	46.64	45.91	43.45	43.77	46.70	45.54	43.77	38.34
504	1006.0000	46.48	45.76	43.33	43.60	46.47	45.36	43.60	38.31
505	1008.0000	46.31	45.63	43.21	43.43	46.24	45.18	43.44	38.28
506	1010.0000	46.14	45.50	43.10	43.27	46.03	45.01	43.28	38.24
507	1012.0000	45.98	45.37	42.98	43.12	45.82	44.85	43.10	38.21
508	1014.0000	45.83	45.24	42.87	42.96	45.61	44.69	42.96	38.18
509	1016.0000	45.68	45.12	42.76	42.79	45.41	44.53	42.82	38.14
510	1018.0000	45.52	44.97	42.65	42.62	45.17	44.38	42.65	38.08
511	1020.0000	45.37	44.99	42.72	42.47	44.96	44.76	42.51	38.03
512	1022.0000	45.23	45.29	43.15	42.33	44.86	45.69	42.39	37.99
513	1024.0000	45.12	45.84	43.85	42.23	44.90	46.84	42.33	37.94
514	1026.0000	45.04	46.52	44.71	42.17	45.09	48.06	42.34	37.91
515	1028.0000	45.01	47.28	45.65	42.17	45.40	49.23	42.42	37.87
516	1030.0000	45.02	48.07	46.60	42.22	45.79	50.35	42.60	37.83
517	1032.0000	45.08	48.83	47.55	42.32	46.23	51.38	42.84	37.80
518	1034.0000	45.18	49.59	48.46	42.47	46.71	52.34	43.14	37.76
519	1036.0000	45.32	50.30	49.32	42.66	47.22	53.22	43.49	37.73
520	1038.0000	45.48	50.99	50.12	42.87	47.73	54.03	43.89	37.70
521	1040.0000	45.67	51.63	50.89	43.11	48.27	54.79	44.31	37.67
522	1042.0000	45.87	52.24	51.59	43.37	48.80	55.49	44.76	37.65
523	1044.0000	46.10	52.82	52.25	43.64	49.33	56.13	45.21	37.62
524	1046.0000	46.32	53.36	52.87	43.92	49.86	56.75	45.68	37.60
525	1048.0000	46.56	53.87	53.45	44.21	50.38	57.32	46.15	37.58
526	1050.0000	46.80	54.35	53.98	44.50	50.89	57.86	46.63	37.57
527	1052.0000	47.05	54.80	54.49	44.80	51.40	58.37	47.09	37.55
528	1054.0000	47.30	55.22	54.95	45.09	51.90	58.85	47.55	37.54
529	1056.0000	47.55	55.62	55.39	45.39	52.38	59.30	48.02	37.53
530	1058.0000	47.80	56.00	55.79	45.68	52.86	59.74	48.46	37.53
531	1060.0000	48.05	56.36	56.17	45.96	53.32	60.16	48.89	37.53
532	1062.0000	48.31	56.69	56.53	46.25	53.77	60.55	49.31	37.53
533	1064.0000	48.55	57.01	56.86	46.54	54.21	60.93	49.73	37.54
534	1066.0000	48.80	57.32	57.18	46.82	54.64	61.29	50.13	37.55
535	1068.0000	49.05	57.60	57.47	47.10	55.05	61.62	50.52	37.56
536	1070.0000	49.29	57.87	57.75	47.36	55.46	61.96	50.89	37.58
537	1072.0000	49.53	58.14	58.01	47.63	55.85	62.28	51.25	37.60
538	1074.0000	49.77	58.39	58.26	47.89	56.23	62.60	51.60	37.63
539	1076.0000	50.00	58.63	58.49	48.14	56.61	62.90	51.93	37.66
540	1078.0000	50.24	58.87	58.72	48.39	56.97	63.19	52.25	37.69
541	1080.0000	50.46	59.10	58.94	48.63	57.33	63.48	52.57	37.73
542	1082.0000	50.69	59.31	59.15	48.87	57.67	63.75	52.87	37.77
543	1084.0000	50.91	59.52	59.35	49.12	58.01	64.02	53.15	37.81
544	1086.0000	51.13	59.72	59.54	49.35	58.34	64.27	53.44	37.86
545	1088.0000	51.34	59.92	59.73	49.58	58.66	64.52	53.70	37.91
546	1090.0000	51.56	60.11	59.90	49.80	58.97	64.77	53.96	37.96
547	1092.0000	51.76	60.29	60.07	50.02	59.27	65.00	54.21	38.02
548	1094.0000	51.97	60.47	60.24	50.23	59.56	65.23	54.46	38.07
549	1096.0000	52.18	60.64	60.39	50.44	59.85	65.45	54.69	38.13
550	1098.0000	52.38	60.81	60.54	50.65	60.12	65.66	54.92	38.19
551	1100.0000	52.58	60.98	60.69	50.85	60.39	65.87	55.13	38.26
552	1102.0000	52.77	61.13	60.83	51.05	60.65	66.06	55.34	38.32
553	1104.0000	52.96	61.29	60.96	51.25	60.91	66.26	55.55	38.39
554	1106.0000	53.16	61.44	61.09	51.44	61.16	66.44	55.74	38.46
555	1108.0000	53.34	61.58	61.22	51.62	61.40	66.63	55.93	38.53
556	1110.0000	53.53	61.73	61.34	51.80	61.63	66.80	56.11	38.60
557	1112.0000	53.72	61.87	61.46	51.98	61.85	66.97	56.29	38.67
558	1114.0000	53.89	62.00	61.57	52.15	62.07	67.13	56.46	38.75
559	1116.0000	54.07	62.13	61.69	52.33	62.29	67.29	56.62	38.82
560	1118.0000	54.24	62.26	61.80	52.50	62.50	67.45	56.78	38.90
561	1120.0000	54.40	62.38	61.86	52.63	62.68	67.58	56.91	38.96
562	1122.0000	54.53	62.45	61.89	52.73	62.83	67.62	57.00	39.02
563	1124.0000	54.66	62.37	61.71	52.85	62.96	67.16	57.10	39.07
564	1126.0000	54.76	62.04	61.26	52.96	63.00	66.28	57.18	39.14
565	1128.0000	54.86	61.52	60.58	53.05	62.93	65.24	57.22	39.21
566	1130.0000	54.93	60.89	59.78	53.09	62.75	64.15	57.19	39.28
567	1132.0000	54.95	60.21	58.93	53.08	62.47	63.11	57.09	39.34
568	1134.0000	54.94	59.52	58.08	53.03	62.13	62.12	56.94	39.40
569	1136.0000	54.89	58.83	57.24	52.94	61.73	61.19	56.70	39.47
570	1138.0000	54.80	58.16	56.43	52.81	61.31	60.34	56.42	39.55
571	1140.0000	54.69	57.52	55.66	52.64	60.86	59.53	56.10	39.61
572	1142.0000	54.55	56.92	54.96	52.45	60.40	58.80	55.76	39.67
573	1144.0000	54.39	56.35	54.28	52.25	59.93	58.11	55.40	39.73
574	1146.0000	54.22	55.79	53.67	52.04	59.46	57.46	55.02	39.79
575	1148.0000	54.03	55.28	53.08	51.81	58.99	56.86	54.62	39.85
576	1150.0000	53.84	54.79	52.53	51.58	58.51	56.29	54.23	39.92
577	1152.0000	53.64	54.32	52.00	51.33	58.05	55.74	53.80	39.97
578	1154.0000	53.44	53.88	51.52	51.08	57.58	55.22	53.39	40.02
579	1156.0000	53.23	53.48	51.06	50.83	57.13	54.74	52.99	40.07
580	1158.0000	53.02	53.09	50.64	50.58	56.67	54.28	52.58	40.11
581	1160.0000	52.82	52.72	50.24	50.32	56.23	53.84	52.19	40.16
582	1162.0000	52.61	52.38	49.87	50.06	55.80	53.43	51.82	40.19
583	1164.0000	52.40	52.05	49.51	49.80	55.39	53.03	51.46	40.22
584	1166.0000	52.19	51.73	49.17	49.53	54.98	52.65	51.10	40.24
585	1168.0000	51.97	51.44	48.85	49.28	54.56	52.29	50.75	40.26
586	1170.0000	51.77	51.16	48.55	49.03	54.17	51.94	50.41	40.28
587	1172.0000	51.55	50.89	48.26	48.78	53.79	51.59	50.07	40.29
588	1174.0000	51.34	50.62	47.98	48.53	53.40	51.27	49.75	40.30
589	1176.0000	51.13	50.38	47.72	48.30	53.03	50.95	49.43	40.31
590	1178.0000	50.92	50.13	47.47	48.05	52.66	50.64	49.11	40.31
591	1180.0000	50.71	49.90	47.23	47.82	52.30	50.34	48.81	40.30
592	1182.0000	50.51	49.68	47.01	47.60	51.96	50.05	48.52	40.30
593	1184.0000	50.31	49.47	46.79	47.39	51.62	49.78	48.25	40.30
594	1186.0000	50.11	49.27	46.58	47.17	51.30	49.51	47.97	40.29
595	1188.0000	49.92	49.07	46.39	46.95	50.98	49.25	47.70	40.27
596	1190.0000	49.72	48.88	46.20	46.75	50.68	48.99	47.46	40.25
597	1192.0000	49.54	48.70	46.02	46.55	50.38	48.75	47.22	40.23
598	1194.0000	49.36	48.52	45.85	46.35	50.09	48.52	46.97	40.22
599	1196.0000	49.17	48.34	45.69	46.17	49.79	48.29	46.74	40.21
600	1198.0000	48.98	48.17	45.51	45.99	49.51	48.06	46.50	40.20
601	1200.0000	48.81	48.01	45.36	45.80	49.23	47.84	46.29	40.17
602	1202.0000	48.62	47.83	45.22	45.61	48.97	47.63	46.08	40.14
603	1204.0000	48.44	47.67	45.08	45.43	48.71	47.42	45.89	40.11
604	1206.0000	48.27	47.51	44.94	45.25	48.46	47.22	45.69	40.08
605	1208.0000	48.09	47.36	44.80	45.08	48.22	47.03	45.50	40.06
606	1210.0000	47.92	47.21	44.66	44.91	47.98	46.84	45.30	40.02
607	1212.0000	47.75	47.06	44.53	44.74	47.75	46.66	45.12	39.99
608	1214.0000	47.58	46.92	44.40	44.58	47.53	46.48	44.94	39.95
609	1216.0000	47.42	46.79	44.27	44.42	47.31	46.31	44.74	39.92
610	1218.0000	47.26	46.66	44.14	44.26	47.09	46.14	44.57	39.88
611	1220.0000	47.09	46.52	44.01	44.08	46.87	45.97	44.40	39.83
612	1222.0000	46.92	46.35	43.88	43.91	46.62	45.77	44.22	39.76
613	1224.0000	46.75	46.31	43.90	43.74	46.39	45.99	44.07	39.71
614	1226.0000	46.62	46.55	44.26	43.59	46.25	46.83	43.94	39.66
615	1228.0000	46.49	47.05	44.91	43.48	46.27	47.96	43.86	39.62
616	1230.0000	46.41	47.71	45.75	43.40	46.42	49.16	43.85	39.57
617	1232.0000	46.36	48.45	46.68	43.38	46.70	50.34	43.92	39.53
618	1234.0000	46.37	49.22	47.62	43.42	47.07	51.45	44.07	39.49
619	1236.0000	46.41	49.99	48.56	43.51	47.49	52.47	44.29	39.45
620	1238.0000	46.50	50.72	49.44	43.64	47.95	53.40	44.57	39.41
621	1240.0000	46.62	51.41	50.28	43.82	48.44	54.23	44.91	39.38
622	1242.0000	46.77	52.06	51.05	44.02	48.94	55.00	45.28	39.34
623	1244.0000	46.94	52.68	51.78	44.25	49.44	55.73	45.68	39.30
624	1246.0000	47.14	53.28	52.47	44.49	49.94	56.42	46.10	39.27
625	1248.0000	47.34	53.83	53.12	44.75	50.45	57.07	46.54	39.24
626	1250.0000	47.56	54.36	53.73	45.01	50.96	57.67	46.99	39.21
627	1252.0000	47.78	54.87	54.30	45.28	51.46	58.25	47.44	39.19
628	1254.0000	48.01	55.35	54.84	45.56	51.96	58.79	47.90	39.16
629	1256.0000	48.25	55.79	55.35	45.85	52.46	59.30	48.35	39.15
630	1258.0000	48.49	56.22	55.81	46.13	52.94	59.78	48.81	39.13
631	1260.0000	48.73	56.61	56.25	46.42	53.42	60.23	49.25	39.11
632	1262.0000	48.97	56.99	56.65	46.70	53.88	60.66	49.69	39.10
633	1264.0000	49.21	57.34	57.04	46.98	54.34	61.09	50.11	39.10
634	1266.0000	49.45	57.69	57.41	47.26	54.78	61.52	50.52	39.09
635	1268.0000	49.69	58.04	57.78	47.54	55.22	61.95	50.93	39.09
636	1270.0000	49.93	58.38	58.14	47.81	55.65	62.38	51.32	39.09
637	1272.0000	50.17	58.71	58.48	48.09	56.09	62.79	51.71	39.11
638	1274.0000	50.42	59.03	58.82	48.36	56.51	63.19	52.08	39.12
639	1276.0000	50.65	59.34	59.13	48.63	56.93	63.57	52.45	39.13
640	1278.0000	50.90	59.63	59.43	48.89	57.34	63.94	52.81	39.15
641	1280.0000	51.13	59.92	59.72	49.16	57.74	64.29	53.16	39.17
642	1282.0000	51.37	60.19	59.99	49.42	58.13	64.63	53.50	39.20
643	1284.0000	51.61	60.45	60.25	49.68	58.51	64.96	53.82	39.23
644	1286.0000	51.84	60.70	60.50	49.93	58.89	65.27	54.15	39.27
645	1288.0000	52.08	60.94	60.74	50.18	59.25	65.57	54.46	39.30
646	1290.0000	52.30	61.18	60.97	50.43	59.60	65.86	54.76	39.35
647	1292.0000	52.53	61.41	61.18	50.67	59.95	66.15	55.06	39.39
648	1294.0000	52.76	61.62	61.39	50.91	60.29	66.42	55.34	39.44
649	1296.0000	52.98	61.83	61.59	51.14	60.61	66.69	55.62	39.49
650	1298.0000	53.20	62.04	61.78	51.37	60.94	66.94	55.88	39.54
651	1300.0000	53.42	62.23	61.96	51.60	61.25	67.19	56.13	39.60
652	1302.0000	53.63	62.43	62.14	51.82	61.55	67.43	56.38	39.65
653	1304.0000	53.84	62.61	62.30	52.03	61.85	67.66	56.61	39.71
654	1306.0000	54.05	62.79	62.46	52.25	62.14	67.89	56.85	39.77
655	1308.0000	54.26	62.96	62.62	52.46	62.42	68.10	57.07	39.84
656	1310.0000	54.46	63.13	62.76	52.67	62.69	68.31	57.29	39.90
657	1312.0000	54.66	63.30	62.91	52.87	62.95	68.51	57.49	39.97
658	1314.0000	54.86	63.46	63.04	53.06	63.21	68.71	57.69	40.03
659	1316.0000	55.05	63.62	63.18	53.25	63.45	68.90	57.89	40.10
660	1318.0000	55.24	63.77	63.31	53.44	63.70	69.08	58.08	40.18
661	1320.0000	55.43	63.92	63.44	53.62	63.94	69.27	58.26	40.25
662	1322.0000	55.61	64.07	63.56	53.80	64.16	69.44	58.43	40.32
663	1324.0000	55.77	64.18	63.61	53.91	64.35	69.58	58.55	40.38
664	1326.0000	55.90	64.23	63.61	54.05	64.53	69.49	58.65	40.43
665	1328.0000	56.03	64.05	63.33	54.17	64.66	68.84	58.75	40.49
666	1330.0000	56.15	63.63	62.77	54.28	64.68	67.86	58.84	40.55
667	1332.0000	56.23	63.04	62.03	54.34	64.57	66.74	58.87	40.60
668	1334.0000	56.29	62.37	61.19	54.39	64.36	65.63	58.84	40.65
669	1336.0000	56.31	61.65	60.31	54.38	64.07	64.57	58.73	40.71
670	1338.0000	56.29	60.93	59.43	54.32	63.70	63.57	58.55	40.78
671	1340.0000	56.23	60.22	58.57	54.21	63.30	62.63	58.29	40.84
672	1342.0000	56.13	59.54	57.76	54.07	62.85	61.77	58.00	40.91
673	1344.0000	56.02	58.89	56.98	53.90	62.38	60.97	57.67	40.97
674	1346.0000	55.87	58.27	56.26	53.71	61.90	60.21	57.32	41.04
